user.id,image,emotion
JN721,Leandro_Andrade_0001.jpg,neutral
302,Brad_Johnson_0003.jpg,neutral
dwdii,Rachel_Hunter_0004.jpg,neutral
dwdii,Tony_Blair_0073.jpg,happiness
302,Arsinee_Khanjian_0002.jpg,happiness
dwdii,Paradorn_Srichaphan_0005.jpg,anger
dwdii,Michael_Donovan_0001.jpg,neutral
302,Amelie_Mauresmo_0005.jpg,surprise
dwdii,John_Tyson_0001.jpg,surprise
302,George_W_Bush_0218.jpg,neutral
dwdii,Mark_Hurlbert_0001.jpg,neutral
dwdii,Katie_Boone_0001.jpg,happiness
dwdii,Rick_Santorum_0002.jpg,neutral
dwdii,Ronald_Harwood_0001.jpg,happiness
dwdii,John_Howard_0003.jpg,happiness
302,Bode_Miller_0002.jpg,happiness
dwdii,Roman_Coppola_0001.jpg,neutral
dwdii,Ronaldo_Luis_Nazario_de_Lima_0003.jpg,happiness
dwdii,Kevin_Spacey_0002.jpg,happiness
dwdii,Tom_Ridge_0027.jpg,neutral
dwdii,Tassos_Papadopoulos_0001.jpg,neutral
dwdii,Javier_Solana_0001.jpg,happiness
dwdii,Mark_Butcher_0001.jpg,neutral
dwdii,Justine_Pasek_0003.jpg,happiness
302,George_W_Bush_0508.jpg,neutral
dwdii,Priscilla_Owen_0001.jpg,neutral
dwdii,John_Rowland_0002.jpg,happiness
dwdii,Susan_Sarandon_0006.jpg,neutral
302,Bob_Graham_0006.jpg,happiness
302,Jake_Brace_0001.jpg,neutral
dwdii,Thomas_Malchow_0001.jpg,happiness
JN721,Kofi_Annan_0012.jpg,neutral
dwdii,Tom_Christerson_0001.jpg,neutral
302,Barbara_Brezigar_0001.jpg,happiness
302,Daniel_Barenboim_0001.jpg,neutral
302,Bob_Krueger_0001.jpg,neutral
dwdii,Nancy_Pelosi_0003.jpg,neutral
dwdii,Jean_Chretien_0025.jpg,happiness
JN721,Leszek_Miller_0002.jpg,happiness
302,George_HW_Bush_0010.jpg,happiness
dwdii,Stephen_Oake_0001.jpg,happiness
dwdii,Robbie_Williams_0002.jpg,neutral
dwdii,Serena_Williams_0017.jpg,neutral
302,Hashan_Tillakaratne_0001.jpg,neutral
dwdii,Rosalie_Perkov_0001.jpg,happiness
302,Gonzalo_Sanchez_de_Lozada_0003.jpg,neutral
302,Howard_Dean_0011.jpg,neutral
302,George_W_Bush_0036.jpg,neutral
dwdii,Pete_Sampras_0013.jpg,neutral
dwdii,Sarah_Price_0001.jpg,happiness
302,Bill_Paxton_0003.jpg,happiness
302,George_W_Bush_0257.jpg,neutral
302,Anthony_Hazen_0001.jpg,neutral
302,Gloria_Macapagal_Arroyo_0015.jpg,happiness
dwdii,Tom_Scully_0001.jpg,neutral
302,Francis_Mer_0002.jpg,happiness
dwdii,Ray_Romano_0001.jpg,happiness
dwdii,Rachel_Hunter_0001.jpg,neutral
dwdii,Tina_Andrews_0001.jpg,happiness
302,Gloria_Macapagal_Arroyo_0004.jpg,happiness
dwdii,Milton_Berle_0001.jpg,happiness
dwdii,John_Bond_0001.jpg,neutral
dwdii,Nicolas_Eyzaguirre_0001.jpg,neutral
dwdii,Melanie_Griffith_0001.jpg,neutral
302,Chang_Sang_0001.jpg,happiness
302,Federico_Castelan_Sayre_0001.jpg,neutral
302,Amporn_Falise_0001.jpg,neutral
302,Bob_Huggins_0004.jpg,anger
302,David_Beckham_0023.jpg,neutral
302,Atal_Bihari_Vajpayee_0012.jpg,happiness
302,David_Beckham_0022.jpg,happiness
dwdii,Phil_Donahue_0001.jpg,neutral
dwdii,Juan_Pablo_Montoya_0001.jpg,happiness
302,Catherine_Zeta-Jones_0007.jpg,happiness
dwdii,Richard_Butler_0001.jpg,neutral
dwdii,Mary_McCarty_0001.jpg,neutral
dwdii,Lleyton_Hewitt_0012.jpg,surprise
dwdii,Rod_Blagojevich_0002.jpg,neutral
dwdii,Paul_Walker_0001.jpg,happiness
dwdii,Michelle_Yeoh_0003.jpg,happiness
dwdii,Munir_Akram_0002.jpg,neutral
302,Andre_Agassi_0022.jpg,happiness
dwdii,William_Donaldson_0006.jpg,neutral
302,AJ_Lamas_0001.jpg,happiness
302,Alejandro_Toledo_0035.jpg,happiness
302,Colin_Powell_0192.jpg,neutral
302,Jason_Keep_0001.jpg,happiness
dwdii,Jean_Brumley_0001.jpg,happiness
dwdii,Nicole_Parker_0001.jpg,happiness
302,Carrie-Anne_Moss_0005.jpg,neutral
dwdii,Colin_Powell_0019.jpg,neutral
jhamski,Dwarakish_61.jpg,disgust
dwdii,Mahmoud_Abbas_0015.jpg,neutral
302,Gloria_Trevi_0003.jpg,happiness
dwdii,Rudolph_Giuliani_0012.jpg,neutral
dwdii,Susie_Castillo_0001.jpg,happiness
JN721,Kofi_Annan_0006.jpg,happiness
dwdii,Rich_Gannon_0002.jpg,happiness
302,Arnoldo_Aleman_0003.jpg,neutral
jhamski,Dileep_108.jpg,neutral
dwdii,Michelle_Kwan_0007.jpg,happiness
302,Gerhard_Schroeder_0085.jpg,anger
dwdii,Warren_Beatty_0001.jpg,happiness
dwdii,Scott_Wittman_0001.jpg,neutral
302,Gerhard_Schroeder_0053.jpg,neutral
dwdii,Michael_Ballack_0003.jpg,happiness
dwdii,Marisa_Tomei_0001.jpg,happiness
dwdii,Sam_Torrance_0003.jpg,happiness
302,Abdullatif_Sener_0001.jpg,neutral
dwdii,Munir_Akram_0001.jpg,neutral
302,Dexter_Jackson_0002.jpg,neutral
JN721,Laura_Bush_0040.jpg,happiness
dwdii,Rick_Romley_0003.jpg,neutral
dwdii,Natasha_McElhone_0002.jpg,happiness
302,George_W_Bush_0409.jpg,neutral
302,Bob_Guccione_0001.jpg,neutral
dwdii,Junichiro_Koizumi_0046.jpg,neutral
dwdii,Mehmet_Okur_0001.jpg,neutral
dwdii,Tom_Foy_0001.jpg,neutral
dwdii,Vicente_Fernandez_0003.jpg,happiness
302,David_Suazo_0001.jpg,neutral
dwdii,Recep_Tayyip_Erdogan_0026.jpg,neutral
dwdii,Qazi_Afzal_0001.jpg,neutral
302,Hans_Blix_0003.jpg,neutral
302,Gene_Autry_0001.jpg,happiness
302,George_W_Bush_0129.jpg,neutral
302,Greg_Owen_0002.jpg,happiness
dwdii,Katie_Wagner_0001.jpg,happiness
302,Begum_Khaleda_Zia_0001.jpg,neutral
dwdii,Jose_Woldenberg_0001.jpg,surprise
dwdii,Lleyton_Hewitt_0025.jpg,surprise
302,James_Watt_0001.jpg,happiness
302,George_Clooney_0008.jpg,happiness
dwdii,Taha_Yassin_Ramadan_0003.jpg,neutral
dwdii,Vicente_Fox_0019.jpg,neutral
302,Brandon_Jones_0001.jpg,happiness
302,George_McCloud_0001.jpg,happiness
dwdii,Kieran_Prendergast_0001.jpg,neutral
302,Aleksander_Kwasniewski_0002.jpg,happiness
dwdii,Val_Ackerman_0001.jpg,neutral
dwdii,Jeff_Bridges_0001.jpg,happiness
dwdii,Michael_Munoz_0001.jpg,neutral
dwdii,Kiki_Vandeweghe_0002.jpg,happiness
302,Colin_Powell_0114.jpg,neutral
302,Hugo_Chavez_0059.jpg,neutral
302,Irene_Kahn_0001.jpg,neutral
dwdii,Pringe_Ernst_August_0001.jpg,happiness
dwdii,Barry_Switzer_0001.jpg,neutral
dwdii,Mitt_Romney_0001.jpg,neutral
jhamski,KatrinaKaif_64.jpg,happiness
dwdii,Robert_Flodquist_0001.jpg,neutral
302,Hana_Urushima_0001.jpg,happiness
302,Arnold_Schwarzenegger_0015.jpg,happiness
dwdii,Jennifer_Aniston_0009.jpg,happiness
302,George_Pataki_0004.jpg,sadness
302,Allen_Iverson_0002.jpg,neutral
302,Felix_Mantilla_0001.jpg,anger
dwdii,Marisa_Tomei_0002.jpg,happiness
dwdii,Tiger_Woods_0003.jpg,happiness
dwdii,Pervez_Musharraf_0005.jpg,neutral
302,Jan_Ullrich_0002.jpg,anger
jhamski,Dwarakish_170.jpg,disgust
dwdii,Jennifer_Garner_0010.jpg,happiness
302,Craig_OClair_0001.jpg,neutral
302,Antonio_Catania_0001.jpg,neutral
302,Fazal-ur-Rehman_0001.jpg,neutral
302,George_W_Bush_0516.jpg,neutral
dwdii,Juan_Sanchez_0001.jpg,neutral
302,Eladio_Larez_0001.jpg,happiness
jhamski,Jayamadhuri_71.jpg,disgust
jhamski,Dileep_106.jpg,sadness
302,Glenn_Rivers_0001.jpg,anger
302,Janet_Crawford_0001.jpg,neutral
302,Boris_Trajkovski_0001.jpg,happiness
dwdii,Thor_Pedersen_0001.jpg,happiness
302,Brooke_Shields_0001.jpg,happiness
dwdii,Margaret_Caruso_0001.jpg,happiness
jhamski,KatrinaKaif_84.jpg,happiness
dwdii,Karen_Pereiras_0001.jpg,happiness
dwdii,Pervez_Musharraf_0011.jpg,neutral
302,Alejandro_Toledo_0030.jpg,neutral
302,Colin_Powell_0224.jpg,sadness
dwdii,Yu_Shyi-kun_0004.jpg,happiness
302,George_W_Bush_0411.jpg,happiness
dwdii,Meryl_Streep_0009.jpg,happiness
302,Frank_Griswold_0002.jpg,happiness
302,Gonzalo_Sanchez_de_Lozada_0008.jpg,happiness
dwdii,Serena_Williams_0001.jpg,anger
dwdii,Steve_Cox_0001.jpg,happiness
302,Boris_Berezovsky_0001.jpg,neutral
302,Heizo_Takenaka_0004.jpg,neutral
dwdii,Vin_Diesel_0002.jpg,neutral
dwdii,Sammy_Sosa_0002.jpg,happiness
302,Anders_Fogh_Rasmussen_0002.jpg,happiness
dwdii,Jean_Charest_0004.jpg,neutral
dwdii,Jean-Claude_Trichet_0002.jpg,neutral
302,Hamid_Karzai_0004.jpg,happiness
302,Felipe_De_Borbon_0001.jpg,happiness
302,Ann_Veneman_0006.jpg,neutral
dwdii,Stacy_Dragila_0002.jpg,neutral
302,Donald_Rumsfeld_0060.jpg,happiness
302,Celine_Dion_0003.jpg,sadness
dwdii,Michael_Arif_0001.jpg,neutral
dwdii,Peter_Gabriel_0001.jpg,happiness
302,Anthony_LaPaglia_0001.jpg,happiness
dwdii,Suzanne_Fox_0001.jpg,neutral
302,George_W_Bush_0426.jpg,neutral
302,Arnold_Palmer_0003.jpg,neutral
dwdii,Jon_Gruden_0003.jpg,neutral
302,Alberto_Fujimori_0001.jpg,happiness
302,Gerald_Calabrese_0001.jpg,happiness
302,George_W_Bush_0056.jpg,surprise
302,Harry_Schmidt_0003.jpg,neutral
dwdii,Joanna_Poitier_0001.jpg,happiness
dwdii,Kathleen_Abernathy_0001.jpg,neutral
dwdii,Jean-Marc_de_La_Sabliere_0001.jpg,happiness
dwdii,Rob_Marshall_0002.jpg,happiness
dwdii,Renee_Zellweger_0005.jpg,happiness
302,David_Stern_0004.jpg,happiness
302,Della_Clara_0001.jpg,happiness
dwdii,Mike_Szymanczyk_0001.jpg,neutral
dwdii,Victoria_Clarke_0004.jpg,neutral
dwdii,Stefan_Holm_0001.jpg,anger
dwdii,Tom_Ridge_0029.jpg,neutral
dwdii,Wally_Szczerbiak_0001.jpg,neutral
dwdii,Winona_Ryder_0005.jpg,neutral
dwdii,Jose_Serra_0001.jpg,happiness
dwdii,Zhang_Ziyi_0002.jpg,happiness
dwdii,Jim_Hahn_0004.jpg,neutral
302,Eduardo_Duhalde_0001.jpg,neutral
302,George_W_Bush_0420.jpg,neutral
302,Jacques_Rogge_0007.jpg,happiness
dwdii,Michael_Bloomberg_0004.jpg,neutral
dwdii,Robert_Bonner_0001.jpg,happiness
302,George_Ryan_0002.jpg,neutral
dwdii,Mark_Foley_0001.jpg,neutral
302,Brad_Pitt_0001.jpg,neutral
dwdii,Tocker_Pudwill_0001.jpg,neutral
302,Emily_Stevens_0001.jpg,happiness
dwdii,Nestor_Santillan_0001.jpg,neutral
dwdii,Shimon_Peres_0003.jpg,neutral
dwdii,Kevin_Spacey_0004.jpg,happiness
302,David_Brent_0001.jpg,neutral
302,Din_Samsudin_0001.jpg,neutral
302,Bernard_Law_0004.jpg,neutral
302,Donald_Rumsfeld_0121.jpg,happiness
302,Celso_Amorim_0002.jpg,happiness
302,Amram_Mitzna_0001.jpg,neutral
302,Dariusz_Michalczewski_0001.jpg,anger
jhamski,SharmilaTagore_63.jpg,happiness
302,Hee-Won_Han_0002.jpg,happiness
dwdii,Wycliffe_Grousbeck_0001.jpg,happiness
jhamski,Dileep_60.jpg,sadness
302,Amelie_Mauresmo_0006.jpg,neutral
dwdii,Michelle_Yeoh_0002.jpg,happiness
dwdii,John_Thune_0001.jpg,happiness
dwdii,Jiang_Zemin_0016.jpg,neutral
dwdii,Tim_Floyd_0001.jpg,neutral
302,Colleen_Atwood_0001.jpg,happiness
dwdii,John_Nash_0001.jpg,neutral
JN721,Larry_Ellison_0002.jpg,neutral
dwdii,Michael_Linscott_0001.jpg,neutral
dwdii,Kelly_Osbourne_0001.jpg,neutral
JN721,Kristy_Curry_0001.jpg,surprise
dwdii,Thomas_Cloyd_0001.jpg,neutral
dwdii,Juan_Carlos_Ferrero_0023.jpg,happiness
dwdii,Julianne_Moore_0009.jpg,happiness
dwdii,Saburo_Kawabuchi_0002.jpg,happiness
dwdii,Tim_Jones_0001.jpg,neutral
302,Horace_Newcomb_0001.jpg,neutral
dwdii,Tom_Daschle_0023.jpg,surprise
dwdii,Prince_Naruhito_0003.jpg,neutral
302,Jan_Ullrich_0006.jpg,happiness
302,Condoleezza_Rice_0004.jpg,neutral
JN721,Lee_Baca_0001.jpg,neutral
dwdii,Nikki_Reed_0001.jpg,happiness
JN721,Larry_Johnson_0001.jpg,happiness
dwdii,Queen_Beatrix_0002.jpg,happiness
dwdii,Salma_Hayek_0003.jpg,happiness
dwdii,Jean_Chretien_0005.jpg,happiness
302,Cesar_Gaviria_0001.jpg,neutral
dwdii,Paul_Henderson_0001.jpg,neutral
dwdii,Peter_Goldmark_0001.jpg,happiness
dwdii,Jennifer_Pena_0001.jpg,sadness
dwdii,Nancy_Pelosi_0001.jpg,neutral
dwdii,Vivica_Fox_0002.jpg,happiness
302,Hans_Blix_0031.jpg,neutral
dwdii,Pete_Carroll_0002.jpg,surprise
dwdii,Lois_Smart_0001.jpg,happiness
dwdii,Mary_Carey_0003.jpg,happiness
dwdii,Spike_Jonze_0001.jpg,happiness
dwdii,Martin_ONeill_0001.jpg,happiness
302,Alexandra_Stevenson_0001.jpg,happiness
302,Donald_Rumsfeld_0033.jpg,neutral
dwdii,Maria_Wetterstrand_0001.jpg,happiness
302,Bernice_Wong_0001.jpg,neutral
302,Dyab_Abou_Jahjah_0001.jpg,neutral
jhamski,KatrinaKaif_1.jpg,disgust
302,David_Wells_0005.jpg,neutral
302,Cameron_Diaz_0004.jpg,happiness
302,Al_Sharpton_0007.jpg,neutral
dwdii,Robin_Cook_0001.jpg,neutral
dwdii,Mike_Krzyzewski_0001.jpg,neutral
302,Danny_Ainge_0001.jpg,neutral
dwdii,Julianne_Moore_0017.jpg,happiness
302,Benedita_da_Silva_0001.jpg,happiness
302,Hans_Blix_0019.jpg,neutral
302,Bijan_Darvish_0003.jpg,neutral
dwdii,Nestor_Kirchner_0022.jpg,happiness
302,Hans_Blix_0035.jpg,happiness
302,George_W_Bush_0334.jpg,neutral
JN721,Liane_Janda_0001.jpg,neutral
302,Abdoulaye_Wade_0004.jpg,happiness
jhamski,Dileep_33.jpg,anger
dwdii,Samantha_Daniels_0001.jpg,happiness
302,Colin_Powell_0184.jpg,neutral
JN721,Lindsay_Davenport_0017.jpg,happiness
302,Ann_Veneman_0002.jpg,neutral
302,Frank_Solich_0003.jpg,neutral
302,Colin_Powell_0219.jpg,neutral
dwdii,Scott_Wolf_0001.jpg,happiness
302,Ann_Veneman_0008.jpg,neutral
dwdii,Vicente_Fox_0007.jpg,happiness
dwdii,John_Edwards_0002.jpg,neutral
302,Diego_Armando_Maradona_0001.jpg,happiness
dwdii,Silvia_Farina_Elia_0003.jpg,neutral
302,Colin_Powell_0191.jpg,neutral
dwdii,Mohammad_Khatami_0002.jpg,neutral
302,Ariel_Sharon_0003.jpg,neutral
302,George_W_Bush_0364.jpg,neutral
dwdii,Sergei_Ivanov_0003.jpg,neutral
302,Ciro_Gomes_0002.jpg,happiness
dwdii,Tony_Blair_0074.jpg,neutral
dwdii,Joanne_Woodward_0001.jpg,happiness
JN721,Kofi_Annan_0015.jpg,neutral
302,Hillary_Clinton_0005.jpg,happiness
dwdii,Saparmurat_Niyazov_0001.jpg,happiness
302,Andrei_Konchalovsky_0001.jpg,happiness
302,Donatella_Versace_0003.jpg,happiness
dwdii,Sourav_Ganguly_0003.jpg,neutral
dwdii,Ben_Wallace_0001.jpg,neutral
dwdii,Paulo_Cesar_Pinheiro_0002.jpg,neutral
JN721,Kim_Clijsters_0006.jpg,happiness
dwdii,John_Ashcroft_0020.jpg,neutral
302,Franco_Dragone_0001.jpg,neutral
302,Glafcos_Clerides_0003.jpg,neutral
JN721,Lance_Armstrong_0017.jpg,happiness
dwdii,John_Nimmo_0001.jpg,happiness
dwdii,Pupi_Avati_0001.jpg,happiness
302,Colin_Powell_0216.jpg,happiness
302,Donald_Rumsfeld_0091.jpg,neutral
302,Jamie_Olis_0001.jpg,neutral
dwdii,Olivia_Newton-John_0002.jpg,happiness
302,Bela_Karolyi_0001.jpg,happiness
dwdii,Serena_Williams_0052.jpg,happiness
dwdii,Nancy_Smith_0001.jpg,neutral
dwdii,Jerry_Springer_0002.jpg,neutral
dwdii,Ozzie_Smith_0001.jpg,happiness
302,Donald_Rumsfeld_0110.jpg,happiness
dwdii,Oliver_Phelps_0001.jpg,happiness
302,Chita_Rivera_0001.jpg,happiness
302,Bode_Miller_0001.jpg,happiness
dwdii,Jonathan_Edwards_0006.jpg,neutral
dwdii,Mark_Philippoussis_0005.jpg,anger
302,Fidel_Castro_0010.jpg,neutral
dwdii,Jon_Kitna_0001.jpg,happiness
302,Boris_Becker_0006.jpg,neutral
dwdii,Kalpana_Chawla_0003.jpg,happiness
dwdii,Tiger_Woods_0023.jpg,sadness
dwdii,Michael_Chiklis_0001.jpg,neutral
302,Debbie_Reynolds_0001.jpg,happiness
302,Hugo_Chavez_0016.jpg,neutral
dwdii,Kate_Hudson_0004.jpg,happiness
dwdii,Sophia_Loren_0005.jpg,happiness
302,Clara_Harris_0003.jpg,neutral
dwdii,Martina_McBride_0002.jpg,happiness
dwdii,Tommy_Thompson_0004.jpg,neutral
dwdii,Kevin_Millwood_0001.jpg,happiness
JN721,Kim_Dae-jung_0007.jpg,happiness
dwdii,Jerry_Oliver_0001.jpg,neutral
jhamski,KatrinaKaif_6.jpg,happiness
302,Jacques_Rogge_0009.jpg,neutral
302,Britney_Spears_0006.jpg,happiness
302,Hugo_Chavez_0067.jpg,neutral
302,Ben_Betts_0001.jpg,neutral
jhamski,Avinash_14.jpg,sadness
dwdii,Roh_Moo-hyun_0011.jpg,neutral
dwdii,Matt_Morris_0001.jpg,happiness
dwdii,Mike_Tyson_0004.jpg,neutral
dwdii,Luiz_Inacio_Lula_da_Silva_0018.jpg,neutral
302,Akiko_Morigami_0001.jpg,neutral
dwdii,Jorge_Valdano_0002.jpg,surprise
302,James_Butts_0002.jpg,neutral
302,Bob_Newhart_0001.jpg,happiness
dwdii,Natalie_Maines_0001.jpg,neutral
302,Amelie_Mauresmo_0008.jpg,neutral
dwdii,John_Ashcroft_0041.jpg,neutral
dwdii,Roger_Federer_0007.jpg,happiness
dwdii,Rob_Marshall_0005.jpg,happiness
dwdii,Roman_Polanski_0004.jpg,happiness
JN721,Kurt_Suzuki_0001.jpg,anger
302,Daniel_Rouse_0001.jpg,happiness
dwdii,Tom_Crean_0001.jpg,neutral
302,George_W_Bush_0160.jpg,surprise
dwdii,Johan_Bruyneel_0001.jpg,neutral
dwdii,John_Jumper_0001.jpg,neutral
302,Cecilia_Cheung_0001.jpg,happiness
dwdii,Marc_Bulger_0001.jpg,neutral
dwdii,Roy_Williams_0003.jpg,happiness
dwdii,Junichiro_Koizumi_0037.jpg,neutral
JN721,Lee_Hoi-chang_0001.jpg,happiness
dwdii,Donald_Rumsfeld_0092.jpg,happiness
dwdii,Tom_Izzo_0001.jpg,surprise
302,Garry_Kasparov_0002.jpg,neutral
302,Gary_Carter_0002.jpg,happiness
302,Angelina_Jolie_0007.jpg,neutral
dwdii,Mukesh_Ambani_0003.jpg,neutral
dwdii,Phil_Gramm_0002.jpg,happiness
302,Hamid_Karzai_0019.jpg,happiness
dwdii,Pete_Rose_0002.jpg,neutral
dwdii,Nancy_Pelosi_0012.jpg,neutral
302,Andrew_Caldecott_0001.jpg,neutral
dwdii,Tony_Blair_0101.jpg,happiness
302,Ernie_Els_0003.jpg,happiness
302,Dominique_de_Villepin_0014.jpg,happiness
dwdii,John_Negroponte_0023.jpg,happiness
302,David_Spade_0001.jpg,neutral
302,Ali_Hammoud_0001.jpg,happiness
dwdii,Tom_Cruise_0010.jpg,happiness
dwdii,Winona_Ryder_0009.jpg,neutral
dwdii,Tony_Blair_0067.jpg,happiness
dwdii,Jelena_Dokic_0005.jpg,neutral
dwdii,Nancy_Pelosi_0009.jpg,surprise
dwdii,Jose_Serra_0006.jpg,neutral
dwdii,JJ_Redick_0001.jpg,neutral
dwdii,Sonia_Gandhi_0001.jpg,neutral
dwdii,Junichiro_Koizumi_0014.jpg,neutral
302,George_W_Bush_0355.jpg,neutral
302,Gwendal_Peizerat_0002.jpg,neutral
dwdii,Vassilis_Xiros_0001.jpg,neutral
dwdii,Jason_Kidd_0006.jpg,happiness
dwdii,Maria_Shriver_0006.jpg,neutral
302,Halle_Berry_0005.jpg,happiness
dwdii,Tony_Blair_0104.jpg,happiness
302,Ariel_Sharon_0027.jpg,neutral
302,Hugo_Chavez_0014.jpg,happiness
dwdii,Peter_Struck_0001.jpg,neutral
302,Clare_Latimer_0001.jpg,neutral
dwdii,Tony_Parker_0002.jpg,happiness
302,David_Beckham_0011.jpg,happiness
302,George_W_Bush_0452.jpg,neutral
dwdii,Richard_Norton-Taylor_0002.jpg,neutral
302,Albert_Brooks_0001.jpg,happiness
dwdii,Reese_Witherspoon_0001.jpg,neutral
dwdii,Patricia_Russo_0001.jpg,surprise
dwdii,Rudolph_Giuliani_0017.jpg,happiness
jhamski,KatrinaKaif_79.jpg,disgust
dwdii,Nancy_Sinatra_0001.jpg,happiness
302,George_W_Bush_0106.jpg,neutral
302,Alex_Wallau_0001.jpg,happiness
jhamski,Dileep_38.jpg,surprise
dwdii,John_Allen_Muhammad_0008.jpg,neutral
302,Ariel_Sharon_0066.jpg,neutral
dwdii,Madonna_0003.jpg,happiness
dwdii,Mark_Hogan_0001.jpg,neutral
302,Hamid_Karzai_0007.jpg,neutral
302,Charles_Moose_0012.jpg,neutral
JN721,Li_Zhaoxing_0003.jpg,happiness
dwdii,Susan_Walvius_0001.jpg,neutral
dwdii,Vince_Carter_0004.jpg,neutral
dwdii,Vladimir_Putin_0021.jpg,neutral
302,Andre_Agassi_0033.jpg,neutral
dwdii,Matthew_Perry_0005.jpg,neutral
dwdii,Nestor_Kirchner_0010.jpg,happiness
dwdii,Ray_Romano_0002.jpg,happiness
JN721,Larry_Bowa_0002.jpg,happiness
302,David_Stern_0001.jpg,happiness
dwdii,Petro_Symonenko_0001.jpg,neutral
302,Albert_Costa_0005.jpg,neutral
dwdii,Zaini_Abdullah_0001.jpg,neutral
302,Ari_Fleischer_0005.jpg,happiness
dwdii,Jose_Maria_Aznar_0003.jpg,neutral
302,Emmit_Smith_0001.jpg,neutral
302,Gloria_Macapagal_Arroyo_0042.jpg,happiness
302,Fayssal_Mekdad_0003.jpg,sadness
JN721,Laura_Bush_0039.jpg,happiness
JN721,Li_Peng_0006.jpg,neutral
dwdii,Michelle_Collins_0002.jpg,happiness
302,George_W_Bush_0163.jpg,sadness
dwdii,Princess_Masako_0001.jpg,happiness
dwdii,Jennifer_Aniston_0005.jpg,happiness
dwdii,Owen_Wilson_0002.jpg,happiness
dwdii,Tian_Zhuang_Zhuang_0001.jpg,happiness
dwdii,Jean_Chretien_0039.jpg,neutral
dwdii,John_Herrington_0001.jpg,happiness
dwdii,Jason_Priestley_0001.jpg,neutral
302,Darrell_Royal_0001.jpg,happiness
dwdii,Park_Jung_Sung_0001.jpg,happiness
dwdii,Tony_Blair_0062.jpg,neutral
302,Jacques_Rogge_0005.jpg,neutral
dwdii,Vladimir_Putin_0003.jpg,happiness
dwdii,Richard_Armitage_0005.jpg,happiness
302,Andre_Agassi_0003.jpg,happiness
dwdii,Megawati_Sukarnoputri_0029.jpg,happiness
302,Ariel_Sharon_0023.jpg,happiness
302,Carlos_Ruiz_0002.jpg,happiness
302,Colin_Powell_0162.jpg,happiness
302,Carlos_Quintanilla_Schmidt_0001.jpg,neutral
302,David_Heyman_0001.jpg,happiness
302,Cristina_Fernandez_0002.jpg,happiness
JN721,Leni_Bjorklund_0001.jpg,neutral
dwdii,Jesse_Jackson_0002.jpg,happiness
dwdii,Patricia_Hearst_0001.jpg,happiness
302,Colin_Powell_0194.jpg,neutral
dwdii,Tom_Ridge_0015.jpg,neutral
dwdii,Pierre_Png_0001.jpg,happiness
dwdii,Naomi_Watts_0002.jpg,happiness
dwdii,Rudolph_Giuliani_0013.jpg,neutral
302,Dominic_Monaghan_0001.jpg,neutral
302,Bertie_Ahern_0002.jpg,happiness
dwdii,Richard_Barry_0001.jpg,neutral
302,David_Beckham_0010.jpg,neutral
302,Alejandro_Toledo_0005.jpg,neutral
dwdii,Tony_Blair_0103.jpg,neutral
dwdii,Troy_Polamalu_0001.jpg,neutral
302,George_W_Bush_0103.jpg,happiness
302,Ashanti_0005.jpg,happiness
302,Jack_Straw_0027.jpg,surprise
302,Jacques_Chirac_0041.jpg,neutral
dwdii,Natalie_Maines_0003.jpg,surprise
302,Enrique_Bolanos_0003.jpg,neutral
dwdii,Donald_Rumsfeld_0028.jpg,happiness
dwdii,Jonathan_Edwards_0008.jpg,neutral
302,Barbara_Walters_0001.jpg,happiness
dwdii,Jose_Alencar_0001.jpg,neutral
jhamski,KatrinaKaif_95.jpg,happiness
302,Bill_Parcells_0002.jpg,happiness
dwdii,Paul_Bremer_0018.jpg,neutral
dwdii,Michael_Chiklis_0005.jpg,happiness
dwdii,Michael_Guiler_0001.jpg,neutral
302,Betsy_Smith_0001.jpg,happiness
dwdii,Joey_Buttafuoco_0001.jpg,neutral
302,El_Hadji_Diouf_0001.jpg,neutral
dwdii,Vojislav_Kostunica_0006.jpg,happiness
JN721,Laurent_Woulzy_0001.jpg,neutral
302,Elizabeth_Hurley_0002.jpg,neutral
302,Colin_Powell_0209.jpg,neutral
dwdii,Vladimir_Spidla_0003.jpg,happiness
dwdii,Tanya_Holyk_0001.jpg,happiness
302,Christina_Sawaya_0001.jpg,happiness
302,Arnold_Schwarzenegger_0039.jpg,happiness
dwdii,Venus_Williams_0008.jpg,sadness
dwdii,Richard_Armitage_0002.jpg,neutral
302,Ham_Pong-sil_0001.jpg,happiness
dwdii,Rudolph_Giuliani_0026.jpg,happiness
302,Guillermo_Monroy_0001.jpg,happiness
dwdii,Robert_Zoellick_0001.jpg,happiness
302,Felipe_Perez_Roque_0002.jpg,neutral
302,George_W_Bush_0331.jpg,happiness
JN721,Kurt_Tanabe_0001.jpg,neutral
dwdii,Jessica_Capshaw_0001.jpg,happiness
302,George_W_Bush_0152.jpg,neutral
dwdii,Richie_Adubato_0001.jpg,neutral
302,Charles_Moose_0002.jpg,anger
302,Evelyn_Lauder_0001.jpg,happiness
dwdii,Yoriko_Kawaguchi_0001.jpg,happiness
dwdii,Mark_Richt_0002.jpg,happiness
302,Ashraf_Ghani_0001.jpg,neutral
302,Brooke_Shields_0002.jpg,happiness
302,Heizo_Takenaka_0008.jpg,neutral
302,Arnold_Schwarzenegger_0035.jpg,happiness
302,Dave_Williams_0001.jpg,happiness
